Symbol	Description
LTR.AX	Liontown Resources Ltd
LWB.AX	Little World Beverages Ltd
LYC.AX	Lynas Corporation Ltd
LYL.AX	Lycopodium Ltd
MAB.AX	Mamba Minerals Ltd
MABOA.AX	Mamba Minerals Limited
MAC.AX	Macro Corporation Ltd
MAD.AX	Maverick Drilling And Exploration Limited
MAE.AX	Marion Energy Ltd
MAEO.AX	MAEO
MAEOA.AX	Marion Energy Limited
MAH.AX	Macmahon Holdings Ltd
MAK.AX	Minemarkers
MAM.AX	Aii S&p/asx 300 Metals & Mining
MAN.AX	Magna Mining Ltd
MANCA.AX	Magna Mining Ltd
MAP.AX	Macquarie Airports
MAQ.AX	Macquarie Telecom Group Ltd
MAR.AX	Malachite Resources NL
MAS.AX	Mesa Minerals Limited
MAT.AX	Matine Ltd t/over
MAU.AX	Magnetic Resources NL
MAUCA.AX	Magnetic Resources Nl
MBA.AX	Mobileactive Ltd
MBD.AX	Marbletrend Group Ltd
MBK.AX	Metal Bank Limited
MBN.AX	Mirabela Nickel Ltd
MBO.AX	Mobilarm Limited
MBT.AX	Mission Biofuels Ltd
MCC.AX	Macarthur Coal Ltd
MCCKZA.AX	Macarthur Coal Limited
MCCKZB.AX	Macarthur Coal Limited
MCE.AX	Matrix Composites & Engineering Limited
MCH.AX	Murchison Holdings Ltd
MCL.AX	M2M Corporation Ltd
MCO.AX	Mount Conqueror Minerals NL
MCP.AX	McPhersons Ltd
MCR.AX	Mincor Resources NL
MCX.AX	Mariner Corporation Limited
MDA.AX	Modena Resources Ltd
MDAOA.AX	Modena Resources Limited
MDG.AX	Mt Dimer Gold Mines
MDI.AX	Middle Island Resources Limited
MDL.AX	Mineral Deposits Ltd
MDO.AX	Mindoro Resources Limited
MDS.AX	Midas Resources Ltd
MDSOB.AX	Midas Resources Ltd
MDSOC.AX	Midas Resources Limited
MDV.AX	MediVac Ltd
MDX.AX	Mindax Ltd
MDXO.AX	MDXO
MEF.AX	MEF
MEG.AX	MCM Entertainment Group Ltd
MEI.AX	Meteoric Resources NL
MEICA.AX	Meteoric Resources NL
MEL.AX	Metgasco Ltd
MEO.AX	Methanol Australia Ltd
MEP.AX	Minotaur Exploration Ltd
MES.AX	Mesbon China Nylon Ltd
MET.AX	Memtec Ltd t/over
MEU.AX	Maramota Energy Ltd
MEY.AX	Marenica Energy Ltd
MFC.AX	Metals Finance Corp
MFF.AX	Magellan Flagship Fund Ltd
MFG.AX	Magellan Financial Group
MFGOB.AX	Magellan Financial Group
MFGOC.AX	Magellan Financial Group
MGI.AX	Macquarie Goodman Ind Trust merge MGQ
MGK.AX	Magnesium International Ltd
MGKOA.AX	Magnesium International Ltd
MGM.AX	Macquarie Goodman Management merge MGQ
MGN.AX	Magellan Petroleum Corporation
MGO.AX	Marengo Mining Ltd
MGR.AX	Mirvac Group
MGU.AX	Magnum Gold NL
MGX.AX	Mount Gibson Iron Ltd
MGXTMC.AX	Mount Gibson Iron Limited
MGY.AX	Mercury Brands Ltd
MGZ.AX	Medigard Ltd
MHC.AX	Manhattan Corporation Limited
MHI.AX	Merchant House International Ltd
MHL.AX	M Health Ltd
MHLO.AX	M Health Ltd
MHM.AX	Macquarie Harbour Mining Ltd
MHMO.AX	Macquarie Harbour Mining Ltd
MII.AX	MII
MIIO.AX	MII
MIK.AX	Mikoh Corporation Ltd
MIN.AX	Mineral Resources Ltd
MIO.AX	Miclyn Express Offshore Limited
MIR.AX	Mirrabooka Investments Ltd
MIX.AX	Mirvac Industrial Trust Unit
MKB.AX	MKB
MKBO.AX	Moko.mobi Limited
MKE.AX	Mako Energy Limited
MKO.AX	Metaliko Resources Limited
MLA.AX	Medical Australia Limited
MLAO.AX	Medical Australia Limited
MLB.AX	Melbourne IT Ltd
MLC.AX	Mothercare Australia Limited
MLD.AX	Maca Limited
MLI.AX	Mintails Ltd
MLM.AX	Metallica Minerals Ltd
MLS.AX	Metals Australia Ltd
MLT.AX	Milton Corporation Ltd
MLX.AX	Metals X Ltd
MML.AX	Medusa Mining Ltd
MMR.AX	Mec Resources Ltd
MMRO.AX	Mec Resources Ltd
MMS.AX	McMillan Shakespeare Ltd
MMW.AX	Magma Metals Limited.
MMX.AX	Murchison Metals Ltd
MMZ.AX	Mooter Media Ltd
MNB.AX	Minbos Resources Limited
MNC.AX	Metminco Ltd
MNCO.AX	Metminco Ltd
MND.AX	Monadelphous Group Ltd
MNF.AX	My Net Fone Ltd
MNM.AX	Mantle Mining Corporation Ltd
MNW.AX	Mint Wireless Ltd
MNY.AX	Money3 Corporation Ltd
MNZ.AX	Mnet Group Limited.
MOC.AX	Mortgage Choice Ltd
MOD.AX	Medical Corporation Australasia Ltd
MOG.AX	Moby Oil & Gas Ltd
MOL.AX	Moly Mines Ltd
MOO.AX	Monto Minerals Ltd
MOT.AX	Motopia Limited
MOTOA.AX	Motopia Limited
MOV.AX	Moore Australasia (holdings) Limited
MOX.AX	Monax Mining Ltd
MOXO.AX	Monax Mining Limited
MOY.AX	Millennium Minerals Ltd
MOYOA.AX	Millennium Minerals Limited
MOYRA.AX	Millennium Minerals Limited
MOZ.AX	Mozambi Coal Limited
MPD.AX	Millepede International Ltd
MPDO.AX	MPDO
MPJ.AX	Mining Projects Group Ltd
MPJOA.AX	Mining Projects Group Limited
MPO.AX	Molopo Australia Ltd
MPS.AX	MacarthurCook Property Securities Fund
MQA.AX	Macquarie Atlas Roads Group
MQCPA.AX	MQC
MQG.AX	Macquarie Group Ltd
MQGKZB.AX	Macquarie Group Ltd
MQGKZD.AX	Macquarie Group Ltd
MQGKZE.AX	Macquarie Group Limited
MQGKZR.AX	Macquarie Group Ltd
MQGKZT.AX	Macquarie Group Limited
MQGKZU.AX	Macquarie Group Limited
MRC.AX	Mineral Commodities Ltd
MRCO.AX	MRC 18JUN07 0.30
MRE.AX	Minara Resources Ltd
MRM.AX	Mermaid Marine Australia Ltd
MRN.AX	Macquarie Radio Network Ltd
MRP.AX	Macphersons Reward Gold Limited
MRU.AX	Mantrares
MRX.AX	Matrix Metals Ltd
MRY.AX	Monteray Group Ltd
MSB.AX	Mesoblast Ltd
MSC.AX	Minerals Corporation Ltd
MSF.AX	Maryborough Sugar Factory Ltd
MSI.AX	Multistack International Ltd
MSR.AX	Manas Resources Ltd
MSRO.AX	Manas Resources Limited
MST.AX	Metal Storm Ltd
MSTG.AX	Metal Storm Ltd
MSTGA.AX	Metal Storm Limited
MSTO.AX	Metal Storm Ltd
MTB.AX	Mount Burgess Mining NL
MTD.AX	Metroland Australia Ltd
MTE.AX	Metrocoal Limited
MTH.AX	Mithril Resources Ltd
MTHO.AX	Mithril Resources Limited
MTI.AX	Montec International Ltd
MTN.AX	Marathon Resources Ltd
MTS.AX	Metcash Ltd
MTU.AX	M2 Telecommunications Group Ltd
MUE.AX	Multiplex European Property Fund
MUI.AX	MUI
MUM.AX	Mount Magnet South NL
MUN.AX	Mundo Minerals Ltd
MUT.AX	Multi Channel Solutions Ltd
MUX.AX	Mungana Goldmines Limited
MVP.AX	Medical Developments International
MWG.AX	Macquarie Winton Global Opportunities Trust
MWN.AX	Midwinter Resoures NL
MWNOA.AX	Midwinter Resources Nl
MWR.AX	MGM Wireless Ltd
MWS.AX	MDS News Ltd
MXI.AX	MaxiTRA Industries Ltd
MXQ.AX	
MXR.AX	Maximus Resources Ltd
MXUPA.AX	MXU
MYA.AX	My Atm Holdings Limited
MYE.AX	Mastermyne Group Limited
MYG.AX	Mutiny Gold Ltd
MYGO.AX	Mutiny Gold Limited
MYGOA.AX	Mutiny Gold Limited
MYN.AX	Mayan Iron Corporation Limited
MYNO.AX	Mayan Iron Corporation Limited
MYR.AX	Myer Holdings Limited
MYS.AX	Mystate Limited
MYX.AX	MYX
MZI.AX	Matilda Zircon Limited
MZM.AX	Montezuma Mining Company Ltd
MZMO.AX	Montezuma Mining Company Ltd
NAB.AX	National Australia Bank Ltd
NABKZL.AX	National Australia Bank Ltd
NABKZM.AX	National Australia Bank Ltd
NABKZP.AX	National Australia Bank Ltd
NABKZR.AX	National Australia Bank Limited
NABKZS.AX	National Australia Bank Ltd
NABMMH.AX	National Australia Bank Ltd
NABMMI.AX	National Australia Bank Ltd
NABTMA.AX	National Australia Bank Limited
NABTMC.AX	National Australia Bank Limited
NAD.AX	North Australian Diamonds Ltd
NAE.AX	New Age Exploration Ltd
NAEO.AX	New Age Exploration Limited
NAG.AX	
NAL.AX	Norwood Abbey Ltd
NAM.AX	Namoi Cotton Co-operative Ltd
NAN.AX	Nanosonics Ltd
NAV.AX	Navigator Resources Ltd
NAVO.AX	NAVO
NBL.AX	Noni B Ltd
NBS.AX	Nexbis Limited
NCI.AX	National Can Industries Ltd
NCK.AX	Nick Scali Ltd
NCM.AX	Newcrest Mining Ltd
NCMKZF.AX	Newcrest Mining Ltd
NCMKZG.AX	Newcrest Mining Ltd
NCMKZH.AX	Newcrest Mining Limited
NCMKZY.AX	Newcrest Mining Limited
NCMKZZ.AX	Newcrest Mining Limited
NCMTMA.AX	Newcrest Mining Limited
NCMTMB.AX	Newcrest Mining Limited
NCMTMC.AX	Newcrest Mining Limited
NCMTMD.AX	Newcrest Mining Limited
NCO.AX	NCO
NCR.AX	Nucoal Resources Nl
NDL.AX	Neurodiscovery Ltd
NDO.AX	Nido Petroleum Ltd
NDXKZA.AX	Nasdaq 100 E-mini
NEC.AX	Northern Energy Corporation Ltd
NEN.AX	Neon Energy Limited
NEU.AX	Neuren Pharmaceuticals Ltd
NFE.AX	Northern Iron Ltd
NFK.AX	Norfolk Group Ltd
NFNG.AX	NFNG
NGE.AX	New Guinea Energy Ltd
NGF.AX	Norton Gold Fields Ltd
NGX.AX	Norseman Gold Plc
NHC.AX	New Hope Corporation Ltd
NHF.AX	Nib Holdings Ltd
NHH.AX	Newhaven Hotels Ltd
NHO.AX	New Horizon Minerals Ltd
NHR.AX	National Hire Group Ltd
NIO.AX	Nicklelore Ltd
NKP.AX	Nkwe Platinum Ltd
NKPO.AX	Nkwe Platinum Limited
NKXKZA.AX	Nikkei 225 (ose)
NKXKZP.AX	Nikkei 225 (ose)
NLG.AX	National Leisure & Gaming Ltd
NME.AX	Nex Metals Exploration Ltd
NMEO.AX	Nex Metals Exploration Ltd
NMG.AX	Noble Mineral Resources Ltd
NMGO.AX	Noble Mineral Resources Limited
NMGOA.AX	Noble Mineral Resources Limited
NMI.AX	Northern Mining Ltd
NMIO.AX	Northern Mining Limited
NMIOB.AX	Northern Mining Ltd
NMR.AX	Nimrodel Resources Ltd
NMROA.AX	Nimrodel Resources Limited
NMS.AX	Neptune Marine Services Ltd
NOC.AX	Northern Crest Investments Ltd
NOD.AX	Noman Building Solutions Ltd
NOE.AX	Novarise Renewable Resources International Limited
NPX.AX	Nuplex Industries Ltd
NRL.AX	Newland Resources Ltd
NRT.AX	Novogen Ltd
NRU.AX	Newera Uranium Ltd
NSE.AX	New Standard Energy Ltd
NSL.AX	L Health Ltd
NSP.AX	Nusep Ltd
NSPO.AX	Nusep Ltd
NST.AX	Northern Star Resources Ltd
NSX.AX	X Ltd
NTC.AX	Netcomm Ltd
NTR.AX	Nt Resources Limited
NTRO.AX	Nt Resources Limited
NTU.AX	Northen Uranium Ltd
NTUOA.AX	Northern Uranium Limited
NTUOB.AX	Northern Uranium Limited
NUF.AX	NuFarm Ltd
NUP.AX	Nupower Resources Ltd
NVT.AX	Navitas Ltd
NWE.AX	Norwest Energy NL
NWEO.AX	Norwest Energy Nl
NWH.AX	NRW Holdings Ltd
NWR.AX	Northwest Resources Ltd
NWS.AX	News Corporation
NWSKZI.AX	News Corporation
NWSKZJ.AX	News Corporation
NWSKZT.AX	News Corporation
NWSLV.AX	NEWS CORP-PREFD
NWSMMI.AX	News Corporation
NWSTMB.AX	News Corporation
NWT.AX	Newsat
NXS.AX	Nexus Energy Ltd
NXT.AX	Nextdc Limited
NYO.AX	Nyota Minerals Limited
NZO.AX	New Zealand Oil & Gas Ltd
OAK.AX	Oaks Hotels & Resorts Ltd
OBJ.AX	OBJ Ltd
OBL.AX	Oil Basins Ltd
OBLOA.AX	Oil Basins Ltd
OBLOB.AX	Oil Basins Limited
OCE.AX	Ocean Capital Ltd
OCL.AX	Objective Corporation Ltd
OCP.AX	Oceania Capital Partners Limited
ODG.AX	Odyssey Gaming Ltd
ODN.AX	Odin Energy Ltd
ODNO.AX	Odin Energy Ltd
ODY.AX	Odyssey Energy Ltd
ODYO.AX	Odyssey Energy Limited
OEC.AX	Orbital Corporation Ltd
OEL.AX	Ottoman Energy Ltd
OEQ.AX	Orion Equities Ltd
OEX.AX	Oilex NL
OFG.AX	Over Fifty Group Ltd
OGC.AX	Oceanagold Corporation
OGL.AX	Overseas & General Ltd (Malay CUFS)
OHL.AX	Omnitech Holdings Ltd
OIL.AX	Optiscan Imaging Ltd
OIP.AX	Orion Petroleum Ltd
OKJ.AX	Oakajee Corporation Ltd
OKL.AX	Oakland Resources Limited
OKN.AX	Oakton Ltd
OKU.AX	Oklo Uranium Ltd
OLE.AX	Olea Australis Ltd
OLH.AX	Oldfields Holdings Ltd
OMH.AX	OM Holdings Ltd
OMI.AX	Occupational & Medical Innovatns Ltd
OMX.AX	Ormil Energy Limited
ONC.AX	Oncard International Ltd
ONQ.AX	On Q Group Ltd
ONT.AX	1300 Smiles Ltd
OOH.AX	Oohmedia Group Ltd
ORC.AX	Orchid Capital Ltd
ORCOA.AX	Orchid Capital Ltd
ORD.AX	Ord River Resources Ltd
ORE.AX	Orocobre Ltd
ORG.AX	Origin Energy Ltd
ORGKZC.AX	Origin Energy Ltd
ORGKZD.AX	Origin Energy Limited
ORGKZP.AX	Origin Energy Limited
ORH.AX	Orient Resource Holdings Ltd
ORI.AX	Orica Ltd
ORIKZI.AX	Orica Ltd
ORIKZJ.AX	Orica Ltd
ORIPB.AX	Orica Ltd
ORL.AX	OrotonGroup Ltd
ORM.AX	Orion Metals Limited
ORMO.AX	Orion Metals Limited
ORN.AX	ORN
ORO.AX	Oroya Mining Ltd
OROOA.AX	Oroya Mining Ltd
ORS.AX	Octagonal Resources Limited
ORX.AX	Orrex Resources Ltd
OSH.AX	Oil Search Ltd (PNG)
OSHKZD.AX	Oil Search Ltd (PNG)
OSHKZE.AX	Oil Search Ltd (PNG)
OSHKZF.AX	Oil Search Limited
OSHKZR.AX	Oil Search Ltd (PNG)
OST.AX	Onesteel Ltd
OSTTMA.AX	Onesteel Limited
OSTTMC.AX	Onesteel Limited
OTI.AX	Oriental Technologies Investment Ltd
OUM.AX	OUM
OVR.AX	Overland Resources Ltd
OXX.AX	Octanex N.l.
OXXCA.AX	Octanex N.l.
OYM.AX	Olympus Pacific Minerals Inc
OZB.AX	Oz Brewing Ltd
OZBO.AX	Oz Brewing Ltd
OZG.AX	Ozgrowth Ltd
OZL.AX	OZ Minerals
OZLTMC.AX	Oz Minerals Limited
PAA.AX	PharmAust Ltd
PAAO.AX	Pharmaust Limited
PAB.AX	Patrys Ltd
PAG.AX	Primeag Australia Ltd
PAN.AX	Panoramic Resources Ltd
PAX.AX	Panax Geothermal Ltd
PAXO.AX	Panax Geothermal Limited
PAY.AX	Payce Consolidated Ltd
PBD.AX	Port Bouvard Ltd
PBG.AX	Pacific Brands Ltd
PBP.AX	Probiotec Ltd
PBT.AX	Prana Biotechnology Ltd
PCAPA.AX	PCA
PCC.AX	Probiomics Ltd
PCL.AX	Pancontinental Oil & Gas NL
PCP.AX	Paramount Mining Corporation Ltd
PDI.AX	Predictive Discovery Limited
PDM.AX	Paradigm Gold Ltd
PDN.AX	Paladin Resources Ltd
PDNKZI.AX	Paladin Resources Ltd
PDZ.AX	Prairie Downs Metals Ltd
PEA.AX	Pacific Energy Ltd
PEH.AX	Pacific Environment Ltd
PEK.AX	Peak Resources Ltd
PEL.AX	Pelican Resources Ltd
PEM.AX	Perilya Ltd
PEN.AX	Peninsula Minerals Ltd
PENOA.AX	Peninsula Minerals Limited
PENOC.AX	Peninsula Minerals Limited
PET.AX	Peters MacGregor Investments Ltd
PEX.AX	Peel Exploration Ltd
PFG.AX	Prime Financial Group Ltd
PFL.AX	Patties Foods Ltd
PFM.AX	Pacific Mining Ltd
PGA.AX	Photon Group Ltd
PGC.AX	Paragon Care Ltd
PGCOA.AX	Paragon Care Ltd
PGL.AX	Progen Industries Ltd
PGM.AX	Platina Resources Ltd
PGMO.AX	Platina Resources Limited
PGS.AX	Planet Gas Ltd
PHA.AX	Public Holdings (Australia) Ltd
PHG.AX	Pulse Health Ltd
PHI.AX	Phileo Australia Ltd
PHK.AX	Phoslock Water Solutions Ltd
PHL.AX	Pearl Healthcare Ltd
PHW.AX	Prince Hill Wines Ltd
PIE.AX	PieNetworks Ltd
PIH.AX	Prime Infrastructure Group.
PIM.AX	Prime Minerals Ltd
PIO.AX	Pioneer Nickel Ltd
PIR.AX	Papillon Resources Limited
PIROA.AX	Papillon Resources Limited
PLA.AX	Platinum Australia Ltd
PLB.AX	Plan B Group Holdings Ltd
PLD.AX	Portland Orthopaedics Ltd
PLS.AX	Pilbara Minerals Limited
PLV.AX	Pluton Resources Ltd
PMC.AX	Platinum Capital Ltd
PME.AX	Pro Medicus Ltd
PMGOLD.AX	PMGOLD
PMP.AX	PMP Ltd
PMQ.AX	Planet Metals Limited
PMV.AX	Premier Investments Ltd
PMX.AX	Palamedia Ltd
PNA.AX	Pan Australian Resources Ltd
PNE.AX	Paynes Find Gold Limited
PNEO.AX	Paynes Find Gold Limited
PNN.AX	PeppinNini Minerals Ltd
PNO.AX	PharmaNet Group Ltd
PNOO.AX	PNOO
PNR.AX	Pacific Niugini Minerals Ltd
PNW.AX	Pacific Star Network Ltd
PNX.AX	Phoenix Copper Ltd
POH.AX	Phosphagenics Ltd
POS.AX	Poseidon Nickel Ltd
POSOA.AX	Poseidon Nickel Ltd
POZ.AX	Phosphate Auctralia Ltd
PPC.AX	Peet & Company Ltd
PPG.AX	Pro-Pac Packaging Ltd
PPK.AX	Plaspak Group Ltd
PPN.AX	Planet Platinum Ltd
PPP.AX	Pan Pacific Petroleum NL
PPS.AX	Praemium Ltd
PPT.AX	Perpetual Trustees Australia Ltd
PPX.AX	PaperlinX Ltd
PPY.AX	Papyrus Australia Ltd
PRA.AX	Promesa Limited
PRAO.AX	Promesa Limited
PRC.AX	Pike River Coal Ltd
PRCO.AX	Pike River Coal Ltd
PRE.AX	Pacrim Energy Ltd (PNG)
PREO.AX	Pacrim Energy Limited
PRG.AX	Programmed Maintenance Services Ltd
PRO.AX	Prophecy International Holdings Ltd
PRP.AX	Prime Credit Property Trust
PRR.AX	Prima Biomed Ltd
PRRO.AX	PRRO
PRT.AX	Prime Television Ltd
PRU.AX	Perseus Mining Ltd
PRV.AX	Premium Investors Ltd
PRW.AX	Proto Resources & Investments Ltd
PRWO.AX	Proto Resources & Investments Ltd
PRWOA.AX	Proto Resources & Investments Ltd
PRWOB.AX	Proto Resources & Investments Ltd
PRY.AX	Primary Healthcare Ltd
PSA.AX	Petsec Energy Ltd
PSF.AX	Pacific Ore Ltd
PSFO.AX	Pacific Ore Limited
PSH.AX	Penrise Soda Holdings Ltd
PSP.AX	Prosperity Resources Ltd
PSY.AX	PSY
PTB.AX	PTB Group Ltd
PTM.AX	Platinum Asset Management Ltd
PTN.AX	Prime Retirement & Aged Care Property Trust
PTO.AX	Photo Me Australia Ltd
PTOO.AX	Photo Me Australia Ltd
PTR.AX	Petratherm Ltd
PTS.AX	Platsearch NL
PUN.AX	Pegasus Metals Ltd
PVA.AX	Psivia Corp
PVE.AX	Po Valley Energy Ltd
PVM.AX	Pmi Gold Corporation
PWR.AX	Powerlan Ltd
PWW.AX	Power Resources Ltd
PWWO.AX	Power Resources Limited
PXG.AX	Phoenix Gold Limited
PXGO.AX	Phoenix Gold Limited
PXGOA.AX	Phoenix Gold Limited
PXR.AX	Palace Resources Ltd
PXRO.AX	Palace Resources Ltd
PXROA.AX	Palace Resources Limited
PXS.AX	Pharmaxis Ltd
PXUPA.AX	PXU
PYC.AX	Phylogica Ltd
PYCO.AX	Phylogica Limited
PYM.AX	Pryme Oil & Gas Ltd
PZC.AX	Pan Asia Corporation Limited
QAN.AX	Qantas Airways Ltd
QANKZI.AX	Qantas Airways Ltd
QANKZL.AX	Qantas Airways Limited
QANKZM.AX	Qantas Airways Limited
QANKZP.AX	Qantas Airways Limited
QANTMC.AX	Qantas Airways Limited
QBE.AX	QBE Insurance Group Ltd
QBEKZF.AX	QBE Insurance Group Ltd
QBEKZK.AX	QBE Insurance Group Ltd
QBEKZN.AX	Qbe Insurance Group Limited
QBEKZR.AX	QBE Insurance Group Ltd
QBEKZS.AX	QBE Insurance Group Ltd
QBEMMH.AX	QBE Insurance Group Ltd
QBEMMI.AX	QBE Insurance Group Ltd
QBL.AX	Queensland Bauxite Limited
QFN.AX	Betashares S&p/asx 200 Financials Sector Etf (synthetic)
QFX.AX	Quickflix Ltd
QHL.AX	Quickstep Holdings Ltd
QMG.AX	Quay Magnesium Ltd
QML.AX	QMastor Ltd
QMN.AX	QMN
QMNO.AX	Queensland Mining Corporation Limited
QNA.AX	QNA
QNL.AX	
QPN.AX	
QPNO.AX	Quest Petroleum Nl
QRE.AX	Betashares S&p/asx 200 Resources Sector Etf (synthetic)
QRN.AX	Qr National Limited
QRNKZA.AX	Qr National Limited
QRNKZP.AX	Qr National Limited
QRX.AX	QRX Pharama Ltd
QSS.AX	Questus Ltd
QST.AX	Quest Investments Ltd
QTG.AX	QTG
QTGOA.AX	QTGOA
QTI.AX	Queensland Trustees & Investment Ltd
QTM.AX	Quantum Energy Ltd
QUB.AX	Qube Logistics
QUE.AX	Queste Communications Ltd
QUR.AX	Quantum Resources Ltd
QUROA.AX	Quantum Resources Ltd
QUROB.AX	Quantum Resources Ltd
QXQ.AX	Q Ltd
RAD.AX	Radar Iron Limited
RAF.AX	Raffles Capital Limited
RAI.AX	Raisama Limited
RAU.AX	Republic Gold Ltd
RAUOA.AX	Republic Gold Limited
RAW.AX	Rawson Resources Ltd
RBR.AX	Rubicon Resources Ltd
RBV.AX	RBV
RBX.AX	Resources Base Ltd
RBXO.AX	Resource Base Limited
RCG.AX	Retail Cube Ltd
RCI.AX	Rocklands Richfield PCI Ltd
RCM.AX	Reclaim Industries Ltd
RCO.AX	Royalco Resources Ltd
RCP.AX	Redbank Copper Limited
RCR.AX	RCR Tomlinson Ltd
RCT.AX	Reef Casino Trust
RCU.AX	RCU
RCY.AX	Rivercity Motorway Group
RDF.AX	Redflex Holdings Ltd
RDH.AX	Redhill Education Limited
RDM.AX	Red Metal Ltd
RDR.AX	Reed Resources Ltd
RDS.AX	Redstone Resources Ltd
RDV.AX	Russell High Dividend Australian Shares Etf
REA.AX	realestate.com.au Ltd
RED.AX	Red 5 Ltd
REF.AX	Reverse Corp Ltd
REH.AX	Reece Australia Ltd
RER.AX	Regal Resources Ltd
REROB.AX	Regal Resources Ltd
RES.AX	Resource Generation Ltd
REX.AX	Regional Express Holdings Ltd
REY.AX	Rey Resources Ltd
REZ.AX	Resources & Energy Group Limited
RFE.AX	Red Fork Energy Ltd
RFG.AX	Retail Food Group Ltd
RFL.AX	Rubik Financial Ltd
RFT.AX	Rectifier Technologies Ltd
RFX.AX	Redflow Limited
RGM.AX	Rgm Media Limited
RGP.AX	Refresh Group Ltd
RHC.AX	Ramsay Health Care Ltd
RHCPA.AX	Ramsay Health Care Ltd
RHD.AX	Ross Human Directions Ltd
RHE.AX	Rheochem PLC
RHG.AX	Rams Home Loans Group Ltd
RHI.AX	Red Hill Iron Ltd
RHL.AX	Ruralco Holdings Ltd
RHM.AX	Richmond Mining
RHT.AX	Resonance Health Ltd
RIA.AX	Rialto Energy Ltd
RIAO.AX	Rialto Energy Ltd
RIC.AX	Ridley Corporation Ltd
RIE.AX	Riedel Resources Limited
RIG.AX	Rongtai International Group Holdings Limited
RIM.AX	Rimfire Pacific Mining NL
RIMO.AX	RIMO
RIO.AX	Rio Tinto Ltd
RIOKZC.AX	Rio Tinto Ltd
RIOKZE.AX	Rio Tinto Limited
RIOKZF.AX	Rio Tinto Limited
RIOKZG.AX	Rio Tinto Limited
RIOKZH.AX	Rio Tinto Limited
RIOKZR.AX	Rio Tinto Limited
RIOKZS.AX	Rio Tinto Limited
RIOTMD.AX	Rio Tinto Limited
RIS.AX	Richfield International Ltd
RIV.AX	Riversdale Mining Ltd
RKN.AX	Reckon Ltd
RLA.AX	Redisland Australia Ltd
RLC.AX	Revere Mining
RLG.AX	Rcl Group
RMC.AX	RIMCapital Ltd
RMD.AX	ResMed Inc (USA CUFS)
RMDKZD.AX	ResMed Inc (USA CUFS)
RMG.AX	RMG Ltd
RMI.AX	Resource Mining Corporation Ltd
RMIO.AX	RMIO
RMP.AX	Red Emperor Resources NL
RMR.AX	
RMRO.AX	Ram Resources Limited
RMS.AX	Ramelius Resources Ltd
RMT.AX	RMA Energy Ltd
RNC.AX	Run Corp Ltd
RND.AX	Rand Mining NL
RNG.AX	Range River Gold Ltd
RNI.AX	Resource
RNS.AX	Renaissance Minerals Limited
RNU.AX	Renaissance Uranium Limited
RNY.AX	Reckson New York Property Trust
ROB.AX	ROB
ROC.AX	Roc Oil Company Ltd
ROG.AX	Red Sky Energy Ltd
ROGOA.AX	Red Sky Energy Limited.
ROK.AX	Rock Building Society Ltd (The)
ROL.AX	Robust Resources Ltd
ROY.AX	Royal Resources Ltd
ROYO.AX	Royal Resources Limited
ROYOA.AX	Royal Resources Ltd
RPF.AX	Redcape Property Group
RPG.AX	Raptis Group Ltd
RPX.AX	RP Data Ltd
RQL.AX	Resource Equipment Ltd
RRE.AX	Rubianna Resources Limited
RRI.AX	Rico Resources Limited
RRL.AX	Regis Resources NL
RRLO.AX	Regis Resources NL
RRLOA.AX	Regis Resources NL
RRLOB.AX	Regis Resources NL
RRP.AX	Realm Resources Limited
RRS.AX	Range Resources Ltd
RRSO.AX	RRSO
RSG.AX	Resolute Mining Ltd
RSGG.AX	Resolute Mining Ltd
RSGO.AX	RSGO
RSL.AX	Retail Star Ltd
RSLO.AX	Resource Star Limited
RSN.AX	Renison Consolidated Mines NL
RSNG.AX	Macquarie Goodman Group
RSR.AX	Aii S&p/asx 200 Resources
RUB.AX	Rubicor Group Ltd
RUL.AX	Runge Ltd
RUM.AX	Rum Jungle Uranium Ltd
RUR.AX	Ruralaus Investments Ltd
RVA.AX	Reva Medical Inc
RVR.AX	Red River Resources Ltd
RWD.AX	Reward Minerals Ltd
RXL.AX	Rox Resources Ltd
RXLO.AX	Rox Resources Ltd
RXLOA.AX	Rox Resources Limited
RXM.AX	Rex Minerals Ltd
RZR.AX	
SAI.AX	SAI Global Ltd
SAP.AX	Sabina Corporation Ltd
SAR.AX	Saracen Mineral Holdings Ltd
SARO.AX	Saracen Mineral Holdings Ltd
SAU.AX	Southern Gold Ltd
SAV.AX	Savcor Group Ltd
SAY.AX	South American Iron & Steel Corporation Ltd
SBI.AX	Sterling Biofuels International Ltd
SBKPA.AX	Suncorp-metway Limited .
SBKPB.AX	Suncorp-metway Limited .
SBL.AX	Signature Brands Ltd
SBM.AX	St Barbara Mines Ltd
SBN.AX	Sun Biomedical Ltd
SBR.AX	Sabre Resources Ltd
SBU.AX	Siburan Resources Limited
SBUO.AX	Siburan Resources Limited
SCC.AX	Scott Corporation Ltd
SCD.AX	Scantech Ltd
SCR.AX	Scandinavian Resources Limited
SCRO.AX	Scandinavian Resources Limited
SDG.AX	Sunland Group Ltd
SDI.AX	SDI Ltd
SDL.AX	Sundance Resources Ltd
SDM.AX	Sedgman Ltd
SDT.AX	Shandong Tianye Australia Limited
SEA.AX	Sundance Energy Australia Ltd
SEG.AX	Segue Resources Ltd
SEH.AX	Sino Gas & Energy Holdings Limited
